date_extraction,temperature,clouds,pressure,visibility,wind_speed,humidity,wind_degree,ville
2024-02-09,5.0,71,1013.2,,10.0,84,179,New York
2024-02-10,8.0,99,1005.1,,10.5,82,238,New York
2024-02-11,6.6,100,1006.4,,10.3,73,313,New York
2024-02-12,3.7,97,1006.0,,7.1,72,360,New York
2024-02-13,0.7,69,997.2,,17.0,82,355,New York
2024-02-14,-2.2,14,1009.4,,19.3,60,295,New York
2024-02-15,-1.2,39,1012.1,,13.8,56,254,New York
2024-02-16,1.1,29,1005.1,,19.6,55,288,New York
2024-02-17,-1.2,60,1003.0,,11.8,72,319,New York
2024-02-18,-2.2,1,1005.4,,16.4,58,240,New York
2024-02-19,-0.6,0,1014.0,,12.8,51,310,New York
2024-02-20,-2.9,4,1025.1,,9.1,54,59,New York
2024-02-21,-1.4,63,1023.9,,9.7,73,99,New York
2024-02-22,0.8,70,1010.2,,10.3,83,168,New York
2024-02-23,4.3,100,993.9,,7.8,92,350,New York
2024-02-24,2.0,52,998.9,,16.8,57,327,New York
2024-02-25,-2.4,8,1013.3,,9.1,56,212,New York
2024-02-26,3.1,69,1011.1,,10.6,76,201,New York
2024-02-27,7.4,79,1009.1,,14.3,85,150,New York
2024-02-28,13.4,100,999.2,,22.1,89,204,New York
2024-02-29,0.8,28,1016.6,,20.9,43,295,New York
2024-03-01,0.6,34,1028.7,,10.7,58,189,New York
2024-03-02,6.4,100,1020.1,,11.6,92,111,New York
2024-03-03,11.4,20,1014.8,,11.0,80,314,New York
2024-03-04,8.0,53,1021.2,,11.9,87,91,New York
2024-03-05,6.3,99,1014.9,,12.5,96,51,New York
2024-03-06,6.9,96,1009.4,,9.7,95,76,New York
2024-03-07,9.5,91,1005.5,,21.4,79,4,New York
2024-03-08,5.8,62,1018.5,,12.9,66,36,New York
2024-03-09,5.0,100,1012.1,,20.2,85,118,New York
2024-03-10,7.0,77,990.2,,21.3,71,285,New York
2024-03-11,4.8,30,998.4,,30.3,41,298,New York
2024-03-12,9.0,30,1004.0,,15.6,51,279,New York
2024-03-13,8.5,48,1006.5,,9.0,72,139,New York
2024-03-14,11.4,56,1009.4,,8.0,67,237,New York
2024-03-15,14.7,98,1001.0,,14.9,60,285,New York
2024-03-16,9.1,35,1003.1,,10.5,67,250,New York
2024-03-17,10.7,59,996.4,,17.9,56,257,New York
2024-03-18,6.5,77,999.8,,16.0,44,303,New York
2024-03-19,3.3,64,1001.3,,18.4,51,282,New York
2024-03-20,5.7,61,998.5,,14.9,60,263,New York
2024-03-21,0.6,16,1012.6,,19.6,40,296,New York
2024-03-22,0.7,31,1021.4,,10.4,55,185,New York
2024-03-23,5.5,97,1005.9,,17.5,89,11,New York
2024-03-24,2.4,0,1016.7,,19.2,43,3,New York
2024-03-25,3.8,0,1023.7,,15.2,52,47,New York
2024-03-26,5.4,74,1016.8,,12.8,62,50,New York
2024-03-27,7.2,100,1012.8,,5.1,79,23,New York
2024-03-28,8.3,100,1007.7,,9.9,94,350,New York
2024-03-29,7.2,46,1001.6,,25.8,44,315,New York
2024-03-30,7.9,73,1002.7,,18.6,52,279,New York
2024-03-31,10.2,73,1005.1,,13.7,61,298,New York
2024-04-01,8.2,91,1008.5,,6.5,77,32,New York
2024-04-02,7.1,100,1007.1,,13.3,92,68,New York
2024-04-03,5.5,100,997.8,,27.9,90,76,New York
2024-04-04,5.4,92,989.2,,19.5,76,355,New York
2024-04-05,5.2,53,997.3,,18.6,62,299,New York
2024-04-06,6.6,76,1003.0,,19.2,58,331,New York
2024-04-07,6.9,35,1011.0,,14.5,60,356,New York
2024-04-08,8.7,57,1014.3,,8.0,66,258,New York
2024-04-09,13.9,81,1010.9,,8.9,62,232,New York
2024-04-10,12.0,92,1010.6,,10.1,79,121,New York
2024-04-11,12.2,100,1007.1,,16.8,90,132,New York
2024-04-12,15.3,65,991.0,,28.7,76,195,New York
2024-04-13,9.4,68,997.7,,26.7,63,267,New York
2024-04-14,14.0,71,1003.9,,18.6,50,239,New York
2024-04-15,18.0,29,1003.2,,14.0,62,285,New York
2024-04-16,14.1,1,1013.2,,11.6,49,317,New York
2024-04-17,10.4,74,1014.1,,13.3,72,84,New York
2024-04-18,8.3,88,1011.9,,18.1,84,57,New York
2024-04-19,8.3,79,1013.8,,11.8,79,125,New York
2024-04-20,12.7,58,1007.6,,14.1,65,274,New York
2024-04-21,7.4,76,1009.7,,13.3,51,298,New York
2024-04-22,8.5,11,1011.6,,11.3,53,308,New York
2024-04-23,9.0,23,1013.3,,15.4,60,179,New York
2024-04-24,13.3,55,1006.4,,14.5,54,278,New York
2024-04-25,7.4,34,1019.7,,13.5,53,54,New York
2024-04-26,7.8,10,1024.7,,9.5,67,155,New York
2024-04-27,8.8,93,1025.5,,13.4,63,177,New York
2024-04-28,15.1,95,1015.1,,8.9,75,190,New York
2024-04-29,19.6,60,1009.5,,8.9,80,109,New York
2024-04-30,15.2,98,1007.0,,11.6,82,81,New York
2024-05-01,15.2,59,1007.0,,8.8,79,144,New York
2024-05-02,18.1,47,1008.2,,11.8,69,234,New York
2024-05-03,13.4,86,1015.0,,13.4,71,100,New York
2024-05-04,11.3,92,1019.5,,11.5,77,123,New York
2024-05-05,10.4,100,1017.9,,16.4,88,126,New York
2024-05-06,16.5,100,1009.1,,6.1,88,229,New York
2024-05-07,18.9,42,1002.3,,9.6,61,328,New York
2024-05-08,22.8,76,996.6,,16.6,63,247,New York
2024-05-09,17.2,99,1000.5,,10.8,61,3,New York
2024-05-10,10.4,98,1002.2,,14.2,83,80,New York
2024-05-11,11.2,72,1004.6,,11.8,72,137,New York
2024-05-12,10.3,80,1006.6,,9.4,79,177,New York
2024-05-13,12.7,38,1011.1,,11.5,79,212,New York
2024-05-14,16.1,88,1009.3,,12.4,80,181,New York
2024-05-15,15.5,97,1003.7,,15.1,89,75,New York
2024-05-16,16.3,91,1000.4,,23.6,86,18,New York
2024-05-17,17.2,80,1007.5,,11.2,75,44,New York
2024-05-18,16.4,99,1008.8,,7.3,78,78,New York
2024-05-19,16.5,71,1009.5,,11.3,80,51,New York
2024-05-20,16.1,47,1010.8,,8.5,82,147,New York
2024-05-21,18.9,54,1009.2,,9.9,82,177,New York
2024-05-22,21.8,41,1007.8,,14.3,73,197,New York
2024-05-23,22.5,82,1005.3,,8.9,75,229,New York
2024-05-24,22.3,29,1004.2,,9.6,61,289,New York
2024-05-25,19.4,58,1005.6,,10.6,66,125,New York
2024-05-26,19.8,78,1006.5,,9.7,87,139,New York
2024-05-27,19.0,100,1003.9,,16.2,95,148,New York
2024-05-28,21.8,24,1000.9,,15.1,69,266,New York
2024-05-29,18.8,31,1006.4,,7.9,72,294,New York
2024-05-30,17.4,52,1008.2,,12.7,67,338,New York
2024-05-31,18.4,45,1013.7,,14.4,47,337,New York
2024-06-01,20.6,17,1014.3,,10.7,45,310,New York
2024-06-02,20.8,93,1010.9,,10.5,56,212,New York
2024-06-03,23.4,44,1006.9,,7.5,63,192,New York
2024-06-04,20.6,55,1009.6,,10.3,77,139,New York
2024-06-05,20.1,86,1006.5,,10.6,87,170,New York
2024-06-06,22.9,79,995.2,,12.9,86,220,New York
2024-06-07,22.8,41,996.0,,11.0,62,277,New York
2024-06-08,20.2,21,1001.4,,15.9,56,280,New York
2024-06-09,20.2,45,997.0,,13.8,60,280,New York
2024-06-10,19.2,48,998.4,,12.3,55,298,New York
2024-06-11,18.7,61,1006.6,,7.8,68,311,New York
2024-06-12,19.7,49,1010.2,,9.5,68,288,New York
2024-06-13,21.6,30,1009.4,,15.1,66,186,New York
2024-06-14,23.0,53,1005.9,,10.0,76,197,New York
2024-06-15,21.6,17,1009.0,,14.4,62,340,New York
2024-06-16,19.0,66,1016.8,,13.2,62,95,New York
2024-06-17,22.6,45,1015.6,,14.6,72,178,New York
2024-06-18,24.8,66,1017.2,,15.2,68,185,New York
2024-06-19,24.7,75,1020.5,,13.2,64,182,New York
2024-06-20,26.2,53,1019.0,,12.7,61,198,New York
2024-06-21,27.7,46,1014.6,,12.2,59,198,New York
2024-06-22,26.9,61,1009.8,,8.3,73,185,New York
2024-06-23,29.1,94,1000.7,,17.9,61,216,New York
2024-06-24,25.1,30,998.2,,26.0,53,298,New York
2024-06-25,26.2,42,1005.1,,16.7,41,283,New York
2024-06-26,28.2,94,1001.3,,16.6,53,228,New York
2024-06-27,25.0,43,1001.8,,12.8,61,314,New York
2024-06-28,20.0,45,1013.7,,11.8,50,87,New York
2024-06-29,22.9,94,1014.4,,20.8,77,167,New York
2024-06-30,26.1,83,1006.9,,17.0,83,233,New York
2024-07-01,21.7,13,1010.2,,19.7,60,350,New York
2024-07-02,22.5,37,1016.9,,10.2,53,31,New York
2024-07-03,22.6,64,1015.5,,14.7,57,182,New York
2024-07-04,24.6,89,1008.1,,11.8,67,181,New York
2024-07-05,26.7,89,1003.4,,10.4,80,167,New York
2024-07-06,27.9,56,1004.1,,10.0,76,179,New York
2024-07-07,27.7,50,1008.4,,8.7,71,15,New York
2024-07-08,26.8,75,1010.4,,8.0,77,137,New York
2024-07-09,26.8,92,1008.4,,10.9,81,162,New York
2024-07-10,27.9,69,1004.8,,19.0,75,176,New York
2024-07-11,27.8,42,1006.5,,16.1,65,213,New York
2024-07-12,25.0,62,1014.7,,9.1,76,203,New York
2024-07-13,25.2,52,1014.1,,7.6,83,220,New York
2024-07-14,26.8,20,1010.4,,8.0,75,216,New York
2024-07-15,28.6,39,1005.3,,9.9,70,217,New York
2024-07-16,28.7,40,1003.3,,14.0,64,223,New York
2024-07-17,27.2,72,1004.1,,8.6,78,203,New York
2024-07-18,25.5,74,1005.8,,9.2,67,321,New York
2024-07-19,23.6,8,1012.5,,11.4,54,334,New York
2024-07-20,23.9,99,1012.8,,8.4,66,227,New York
2024-07-21,25.7,36,1010.4,,9.1,65,213,New York
2024-07-22,24.5,99,1011.6,,11.1,78,178,New York
2024-07-23,24.4,95,1010.3,,4.7,83,84,New York
2024-07-24,24.4,95,1013.1,,9.1,84,107,New York
2024-07-25,24.9,82,1011.2,,9.5,71,282,New York
2024-07-26,23.7,34,1012.5,,14.3,50,347,New York
2024-07-27,24.1,26,1013.7,,8.4,57,3,New York
2024-07-28,24.3,52,1013.2,,11.1,61,109,New York
2024-07-29,24.8,75,1009.0,,9.6,75,169,New York
2024-07-30,26.1,72,1007.7,,16.2,74,180,New York
2024-07-31,25.8,70,1006.1,,12.7,79,203,New York
2024-08-01,27.4,16,1007.4,,8.2,71,228,New York
2024-08-02,27.1,69,1005.9,,8.6,78,183,New York
2024-08-03,26.7,80,1003.9,,9.8,81,230,New York
2024-08-04,24.3,81,1006.7,,11.3,88,228,New York
2024-08-05,26.5,39,1009.4,,10.0,70,221,New York
2024-08-06,25.6,55,1007.3,,10.3,81,225,New York
2024-08-07,20.9,100,1008.6,,15.6,87,52,New York
2024-08-08,20.5,100,1011.9,,16.5,89,75,New York
2024-08-09,24.6,99,1006.2,,25.3,89,170,New York
2024-08-10,25.1,33,1006.6,,12.6,72,281,New York
2024-08-11,22.9,56,1009.3,,9.6,61,287,New York
2024-08-12,21.7,24,1008.9,,11.5,65,278,New York
2024-08-13,21.4,25,1010.1,,10.3,65,323,New York
2024-08-14,22.8,28,1011.3,,9.8,66,351,New York
2024-08-15,23.8,14,1011.3,,7.8,66,323,New York
2024-08-16,23.9,24,1010.9,,8.4,73,118,New York
2024-08-17,23.2,72,1009.4,,14.9,85,141,New York
2024-08-18,22.6,95,1004.6,,16.1,90,150,New York
2024-08-19,22.7,78,999.9,,9.9,86,279,New York
2024-08-20,18.9,39,1005.7,,17.2,60,322,New York
2024-08-21,17.7,8,1011.0,,13.4,60,303,New York
2024-08-22,18.7,15,1015.1,,11.0,63,290,New York
2024-08-23,20.4,9,1018.4,,8.4,67,284,New York
2024-08-24,21.8,33,1017.7,,7.1,66,261,New York
2024-08-25,22.8,37,1016.7,,9.7,66,223,New York
2024-08-26,23.1,15,1014.4,,7.2,70,216,New York
2024-08-27,23.1,19,1012.7,,8.6,76,167,New York
2024-08-28,27.0,45,1008.7,,12.5,69,264,New York
2024-08-29,23.1,78,1015.7,,14.4,73,74,New York
2024-08-30,20.5,81,1018.3,,13.0,74,109,New York
2024-08-31,21.5,79,1012.6,,10.3,81,156,New York
2024-09-01,24.0,86,1006.0,,11.9,80,228,New York
2024-09-02,21.6,36,1009.7,,15.7,57,337,New York
2024-09-03,17.5,0,1019.8,,11.0,54,5,New York
2024-09-04,18.2,0,1023.6,,8.4,64,131,New York
2024-09-05,18.7,1,1021.5,,9.5,70,83,New York
2024-09-06,19.8,37,1013.2,,9.8,78,70,New York
2024-09-07,19.6,85,1005.2,,13.0,82,186,New York
2024-09-08,16.2,2,1008.9,,14.5,59,285,New York
2024-09-09,17.8,10,1012.2,,12.0,52,268,New York
2024-09-10,19.3,4,1012.4,,10.6,58,313,New York
2024-09-11,18.3,55,1016.0,,8.3,66,63,New York
2024-09-12,19.3,39,1017.9,,6.2,79,164,New York
2024-09-13,19.7,24,1017.8,,5.2,77,147,New York
2024-09-14,21.6,19,1017.8,,8.0,75,67,New York
2024-09-15,20.7,8,1020.6,,10.2,72,86,New York
2024-09-16,18.7,77,1020.0,,9.1,76,69,New York
2024-09-17,19.9,96,1016.5,,9.8,78,75,New York
2024-09-18,20.4,100,1011.7,,12.7,76,44,New York
2024-09-19,22.5,94,1006.2,,12.2,62,8,New York
2024-09-20,21.8,28,1007.2,,13.2,70,30,New York
2024-09-21,20.1,35,1009.2,,13.5,65,30,New York
2024-09-22,18.6,33,1010.0,,11.4,67,50,New York
2024-09-23,17.0,83,1011.7,,10.1,65,59,New York
2024-09-24,17.2,97,1013.9,,12.6,66,79,New York
2024-09-25,17.7,100,1014.8,,14.6,71,95,New York
2024-09-26,20.1,100,1012.1,,11.1,90,152,New York
2024-09-27,20.2,100,1009.7,,7.9,82,65,New York
2024-09-28,17.7,89,1008.0,,14.9,85,60,New York
2024-09-29,17.0,100,1010.0,,14.0,83,60,New York
2024-09-30,17.9,91,1011.0,,11.3,75,56,New York
2024-10-01,17.3,78,1011.2,,11.7,74,71,New York
2024-10-02,16.1,65,1010.1,,8.5,77,74,New York
2024-10-03,17.7,78,1013.7,,6.7,77,167,New York
2024-10-04,17.3,86,1016.1,,9.2,83,193,New York
2024-10-05,18.5,19,1014.5,,11.2,69,3,New York
2024-10-06,15.8,16,1012.4,,10.4,73,140,New York
2024-10-07,18.4,51,1004.1,,14.5,66,286,New York
2024-10-08,15.3,30,1006.5,,11.0,55,297,New York
2024-10-09,14.7,36,1006.7,,11.3,55,294,New York
2024-10-10,12.1,5,1011.1,,17.4,54,326,New York
2024-10-11,13.3,1,1011.5,,13.5,57,279,New York
2024-10-12,17.3,13,1007.2,,15.6,46,291,New York
2024-10-13,16.5,53,1004.2,,11.2,61,107,New York
2024-10-14,13.4,39,998.5,,18.0,67,296,New York
2024-10-15,9.6,28,1005.8,,14.0,56,293,New York
2024-10-16,9.7,19,1010.6,,15.8,54,315,New York
2024-10-17,9.2,24,1017.2,,13.7,57,4,New York
2024-10-18,12.0,0,1023.3,,14.3,49,358,New York
2024-10-19,12.9,0,1025.9,,6.8,58,351,New York
2024-10-20,14.1,3,1020.0,,7.0,57,257,New York
2024-10-21,17.1,0,1016.1,,8.8,53,263,New York
2024-10-22,18.7,1,1017.2,,8.5,63,160,New York
2024-10-23,17.5,7,1011.4,,11.1,65,196,New York
2024-10-24,16.1,16,1007.6,,16.5,55,341,New York
2024-10-25,11.7,17,1013.1,,10.6,53,306,New York
2024-10-26,13.3,17,1013.6,,15.1,47,306,New York
2024-10-27,9.4,38,1021.9,,10.2,48,300,New York
2024-10-28,9.1,24,1023.6,,7.5,61,146,New York
2024-10-29,12.6,68,1024.2,,12.3,81,134,New York
2024-10-30,17.1,83,1019.7,,9.9,73,229,New York
2024-10-31,19.7,72,1013.3,,13.8,66,225,New York
2024-11-01,20.8,48,1008.9,,21.3,50,257,New York
2024-11-02,12.0,4,1019.2,,14.2,50,329,New York
2024-11-03,7.3,10,1024.8,,10.8,49,11,New York
2024-11-04,8.9,69,1025.0,,11.3,71,123,New York
2024-11-05,15.4,25,1016.8,,13.5,78,223,New York
2024-11-06,20.7,16,1010.8,,17.5,66,229,New York
2024-11-07,17.9,36,1011.5,,13.4,65,311,New York
2024-11-08,13.3,6,1008.9,,14.9,54,284,New York
2024-11-09,8.5,7,1019.0,,14.4,40,331,New York
2024-11-10,8.5,88,1017.6,,11.2,65,214,New York
2024-11-11,15.6,43,1001.4,,19.0,72,248,New York
2024-11-12,9.5,8,1009.8,,19.8,50,321,New York
2024-11-13,4.9,3,1024.7,,9.6,45,10,New York
2024-11-14,4.5,83,1019.0,,5.8,52,24,New York
2024-11-15,8.1,58,1006.6,,8.1,51,324,New York
2024-11-16,10.4,0,1005.4,,13.8,39,325,New York
2024-11-17,11.1,53,1010.0,,8.5,40,311,New York
2024-11-18,12.2,43,1005.8,,10.4,51,301,New York
2024-11-19,10.6,61,1007.0,,6.3,51,319,New York
2024-11-20,11.6,56,1002.3,,5.4,59,94,New York
2024-11-21,8.4,100,993.5,,13.0,91,358,New York
2024-11-22,3.3,100,987.7,,17.0,89,225,New York
2024-11-23,5.5,62,994.2,,15.9,78,305,New York
2024-11-24,7.9,58,1005.4,,15.1,63,285,New York
2024-11-25,6.5,52,1011.2,,6.4,70,265,New York
2024-11-26,10.5,56,1005.7,,8.3,76,256,New York
2024-11-27,5.7,63,1010.2,,6.5,69,246,New York
2024-11-28,6.6,75,999.3,,11.8,85,323,New York
2024-11-29,3.7,28,1005.8,,10.8,72,260,New York
2024-11-30,0.1,12,1009.4,,11.0,59,267,New York
2024-12-01,-1.3,30,1012.5,,9.7,58,251,New York
2024-12-02,-0.7,11,1014.1,,6.3,64,287,New York
2024-12-03,0.6,10,1017.2,,7.7,66,289,New York
2024-12-04,-0.0,61,1014.4,,8.2,65,201,New York
2024-12-05,2.0,65,997.6,,18.8,68,251,New York
2024-12-06,-1.3,53,1011.6,,14.0,57,296,New York
2024-12-07,0.4,48,1013.2,,11.2,59,248,New York
2024-12-08,5.4,63,1004.9,,13.0,55,240,New York
2024-12-09,5.3,79,1008.9,,5.3,86,96,New York
2024-12-10,7.9,100,1010.8,,7.6,96,98,New York
2024-12-11,12.7,100,998.8,,16.3,94,187,New York
2024-12-12,1.4,24,1012.8,,17.0,55,267,New York
2024-12-13,-2.6,3,1030.6,,6.8,58,293,New York
2024-12-14,-2.9,7,1039.8,,3.9,59,3,New York
2024-12-15,-1.4,94,1035.6,,6.7,71,21,New York
2024-12-16,5.2,100,1023.1,,9.2,95,80,New York
2024-12-17,10.6,67,1014.1,,12.1,83,231,New York
2024-12-18,6.1,36,1015.0,,4.9,80,209,New York
2024-12-19,4.2,69,1016.2,,10.5,71,329,New York
2024-12-20,0.7,100,1011.9,,10.5,81,22,New York
2024-12-21,-2.9,70,1010.9,,13.6,75,318,New York
2024-12-22,-9.3,8,1024.3,,9.4,62,325,New York
2024-12-23,-10.4,34,1029.9,,3.8,64,329,New York
2024-12-24,-1.9,72,1019.8,,6.6,81,240,New York
2024-12-25,-3.1,58,1022.4,,6.6,82,359,New York
2024-12-26,-5.2,15,1025.2,,5.5,72,358,New York
2024-12-27,-4.1,60,1024.4,,3.5,80,336,New York
2024-12-28,3.8,100,1018.9,,4.4,96,225,New York
2024-12-29,9.3,98,1012.0,,9.5,93,161,New York
2024-12-30,11.2,48,999.3,,16.0,77,220,New York
2024-12-31,6.0,41,1004.1,,7.4,78,143,New York
2025-01-01,7.2,45,994.7,,15.6,81,270,New York
2025-01-02,2.4,33,1006.5,,18.9,56,272,New York
2025-01-03,0.2,36,1006.1,,12.7,59,264,New York
2025-01-04,-1.7,56,1005.1,,16.9,51,289,New York
2025-01-05,-2.4,51,1010.4,,14.2,52,280,New York
2025-01-06,-2.6,100,1005.0,,6.8,74,327,New York
2025-01-07,-5.4,83,1004.1,,20.4,62,309,New York
2025-01-08,-4.5,60,1007.1,,19.8,49,299,New York
2025-01-09,-4.4,59,1002.4,,23.1,53,310,New York
2025-01-10,-1.1,56,1006.4,,14.0,55,317,New York
2025-01-11,-1.4,80,996.6,,9.1,72,311,New York
2025-01-12,0.4,37,1008.3,,8.6,66,316,New York
2025-01-13,1.0,36,1008.5,,9.3,64,242,New York
2025-01-14,-1.9,32,1009.6,,13.4,50,291,New York
2025-01-15,-3.6,32,1013.9,,15.3,48,308,New York
2025-01-16,-3.4,76,1009.1,,7.3,57,232,New York
2025-01-17,-0.9,25,1010.3,,7.2,66,254,New York
2025-01-18,2.6,83,1007.8,,9.0,80,191,New York
2025-01-19,0.5,67,1002.0,,11.1,90,344,New York
2025-01-20,-7.3,42,1015.3,,11.7,65,290,New York
2025-01-21,-11.6,69,1026.9,,7.7,62,257,New York
2025-01-22,-12.0,30,1026.1,,4.3,54,326,New York
2025-01-23,-8.8,52,1019.3,,4.4,53,244,New York
2025-01-24,-6.6,9,1015.7,,7.2,64,266,New York
2025-01-25,-7.2,31,1019.7,,5.8,68,235,New York
2025-01-26,-1.3,88,1014.6,,9.6,64,255,New York
2025-01-27,-1.5,30,1008.3,,11.4,59,235,New York
2025-01-28,0.4,68,997.7,,14.7,53,268,New York
2025-01-29,3.8,37,994.3,,17.0,52,254,New York
2025-01-30,-2.2,34,1015.3,,9.1,52,285,New York
2025-01-31,3.4,100,1006.8,,7.3,90,209,New York
2025-02-01,0.5,60,1010.5,,15.0,68,335,New York
2025-02-02,-4.7,83,1025.7,,7.3,57,53,New York
2025-02-03,1.6,87,1012.2,,6.1,85,212,New York
2025-02-04,3.4,49,1008.5,,15.0,67,313,New York
2025-02-05,-1.7,95,1022.0,,7.6,54,331,New York
2025-02-06,0.9,86,1010.6,,8.7,88,155,New York
2025-02-07,1.1,53,1008.7,,14.6,64,286,New York
2025-02-08,-2.1,87,1017.7,,5.9,59,318,New York
2025-02-09,-0.4,81,1009.6,,8.2,86,318,New York
2025-02-10,-2.3,62,1021.5,,8.3,70,307,New York
2025-02-11,-4.4,91,1022.6,,3.0,76,341,New York
2025-02-12,-0.9,100,1018.0,,9.6,88,39,New York
2025-02-13,3.1,89,1007.6,,11.4,89,289,New York
2025-02-14,-1.3,38,1025.1,,13.8,55,304,New York
2025-02-15,-1.2,100,1022.5,,7.3,67,111,New York
2025-02-16,2.7,96,991.8,,12.3,95,345,New York
2025-02-17,-1.8,56,1001.6,,20.7,51,275,New York
2025-02-18,-5.5,18,1014.8,,16.3,35,293,New York
2025-02-19,-5.4,63,1019.2,,12.1,46,300,New York
2025-02-20,-5.1,68,1009.9,,11.6,57,322,New York
2025-02-21,-4.2,29,1015.3,,17.5,55,312,New York
2025-02-22,-2.4,39,1020.3,,9.2,57,260,New York
2025-02-23,2.3,66,1013.3,,7.8,56,261,New York
2025-02-24,3.2,72,1011.5,,8.8,67,162,New York
2025-02-25,6.9,77,1003.2,,7.3,67,217,New York
2025-02-26,6.9,37,1005.9,,9.2,67,305,New York
2025-02-27,8.3,100,1001.0,,8.3,78,189,New York
2025-02-28,5.9,44,999.8,,11.4,56,275,New York
2025-03-01,6.8,49,995.7,,16.6,50,260,New York
2025-03-02,-3.6,25,1011.7,,15.4,38,322,New York
2025-03-03,-1.8,24,1017.8,,7.8,43,286,New York
2025-03-04,4.6,33,1015.7,,9.1,57,202,New York
2025-03-05,9.5,84,1001.6,,15.8,80,163,New York
2025-03-06,9.4,72,986.5,,17.0,70,278,New York
2025-03-07,3.6,34,997.7,,18.5,45,289,New York
2025-03-08,3.4,44,999.4,,13.7,49,292,New York
2025-03-09,3.5,22,1006.3,,11.6,53,267,New York
2025-03-10,9.3,6,1004.7,,8.5,57,227,New York
2025-03-11,9.3,7,1002.1,,6.6,66,176,New York
2025-03-12,7.2,54,1008.0,,9.3,53,12,New York
2025-03-13,5.5,48,1012.2,,8.1,71,75,New York
2025-03-14,5.8,45,1014.4,,6.5,78,78,New York
2025-03-15,6.4,100,1013.6,,8.0,92,160,New York
2025-03-16,12.5,100,1007.7,,15.2,93,164,New York
2025-03-17,11.4,86,1003.8,,13.3,79,314,New York
2025-03-18,6.6,6,1011.0,,10.8,54,349,New York
2025-03-19,7.9,38,1011.7,,5.7,66,142,New York
2025-03-20,7.6,100,1002.3,,10.4,94,139,New York
2025-03-21,6.3,30,998.8,,19.2,57,315,New York
2025-03-22,8.1,58,1001.8,,11.8,57,257,New York
2025-03-23,2.9,44,1013.1,,11.2,51,302,New York
2025-03-24,6.9,87,1005.5,,10.7,87,173,New York
2025-03-25,9.1,71,1005.4,,12.8,56,253,New York
2025-03-26,5.8,62,1010.2,,10.1,57,310,New York
2025-03-27,4.4,3,1016.7,,10.5,52,288,New York
2025-03-28,9.9,76,1014.9,,8.3,56,231,New York
2025-03-29,15.8,71,1009.4,,11.8,68,245,New York
2025-03-30,8.5,90,1013.4,,7.0,85,107,New York
2025-03-31,16.4,91,1000.5,,10.0,84,206,New York
2025-04-01,8.6,39,1006.9,,15.5,59,326,New York
2025-04-02,4.5,82,1023.9,,11.4,61,100,New York
2025-04-03,15.0,100,1013.0,,14.4,83,211,New York
2025-04-04,17.3,100,1014.7,,10.4,63,312,New York
2025-04-05,9.3,95,1017.0,,9.6,72,83,New York
2025-04-06,9.6,100,1004.8,,7.4,77,341,New York
2025-04-07,5.9,100,1002.6,,8.8,82,27,New York
2025-04-08,4.4,47,1001.0,,16.3,57,294,New York
2025-04-09,3.0,7,1017.1,,9.8,49,289,New York
2025-04-10,5.0,77,1020.3,,8.0,68,143,New York
2025-04-11,5.6,100,1014.5,,10.0,85,44,New York
2025-04-12,3.7,100,1007.9,,17.9,88,13,New York
2025-04-13,8.7,83,1006.3,,14.9,67,339,New York
2025-04-14,10.4,77,1004.6,,6.6,65,254,New York
2025-04-15,13.2,65,993.7,,12.9,66,254,New York
2025-04-16,7.5,72,1001.5,,17.9,54,286,New York
2025-04-17,9.1,6,1013.3,,10.4,53,297,New York
2025-04-18,11.7,43,1016.2,,8.3,62,169,New York
2025-04-19,20.8,90,1009.2,,13.8,59,224,New York
2025-04-20,15.8,90,1016.9,,14.1,50,327,New York
2025-04-21,10.3,98,1018.2,,9.0,58,128,New York
2025-04-22,18.5,48,1008.8,,8.5,60,270,New York
2025-04-23,17.3,64,1015.9,,7.2,43,342,New York
2025-04-24,19.3,36,1018.2,,7.9,40,173,New York
2025-04-25,19.1,92,1015.6,,11.6,49,185,New York
2025-04-26,18.3,94,1004.5,,15.0,82,224,New York
2025-04-27,11.5,52,1008.7,,21.1,53,312,New York
2025-04-28,15.8,9,1018.4,,8.7,43,303,New York
2025-04-29,19.3,56,1013.1,,13.3,47,215,New York
2025-04-30,20.2,74,1008.8,,13.7,43,306,New York
2025-05-01,15.5,72,1013.5,,9.0,43,121,New York
2025-05-02,21.6,82,1005.5,,8.8,63,190,New York
2025-05-03,22.4,83,1005.4,,9.0,66,200,New York
2025-05-04,17.5,99,1007.0,,8.0,86,146,New York
2025-05-05,15.9,100,1011.9,,8.9,92,89,New York
2025-05-06,16.0,78,1010.6,,10.2,89,136,New York
2025-05-07,17.6,65,1009.0,,7.2,67,234,New York
2025-05-08,18.3,63,1009.7,,5.6,73,355,New York
2025-05-09,14.1,94,1006.4,,10.0,89,1,New York
2025-05-10,14.9,44,1008.2,,14.8,63,305,New York
2025-05-11,17.5,28,1016.5,,7.2,60,323,New York
2025-05-12,15.9,60,1019.1,,6.6,61,133,New York
2025-05-13,17.1,100,1015.4,,6.3,83,130,New York
2025-05-14,16.1,99,1011.6,,12.0,89,97,New York
2025-05-15,18.2,98,1005.8,,6.5,89,111,New York
2025-05-16,17.9,100,1002.1,,5.8,93,167,New York
2025-05-17,21.5,64,995.9,,9.6,78,214,New York
